100469;MTA_100469;RIVERDALE AV/W 261 ST;MTABC_BXM1;['MTA NYCT_BX7', 'MTA NYCT_BX10', 'MTABC_BXM1', 'MTABC_BXM2', 'MTABC_BXM18'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
100471;MTA_100471;RIVERDALE AV/W 259 ST;MTABC_BXM1;['MTA NYCT_BX7', 'MTA NYCT_BX10', 'MTABC_BXM1', 'MTABC_BXM2', 'MTABC_BXM18'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
100472;MTA_100472;RIVERDALE AV/W 256 ST;MTABC_BXM1;['MTA NYCT_BX7', 'MTA NYCT_BX10', 'MTABC_BXM1', 'MTABC_BXM2', 'MTABC_BXM18'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
100473;MTA_100473;RIVERDALE AV/W 254 ST;MTABC_BXM1;['MTA NYCT_BX7', 'MTA NYCT_BX10', 'MTABC_BXM1', 'MTABC_BXM2', 'MTABC_BXM18'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
100474;MTA_100474;HENRY HUDSON PKY W/W 252 ST;MTABC_BXM1;['MTA NYCT_BX7', 'MTA NYCT_BX10', 'MTABC_BXM1', 'MTABC_BXM2', 'MTABC_BXM18'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
150084;MTA_150084;HENRY HUDSON PKY W/W 246 ST;MTABC_BXM1;['MTABC_BXM1', 'MTABC_BXM2', 'MTABC_BXM18'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
100700;MTA_100700;HENRY HUDSON PKY W/W 239 ST;MTABC_BXM1;['MTA NYCT_BX10', 'MTA NYCT_BX20', 'MTABC_BXM1', 'MTABC_BXM2', 'MTABC_BXM18'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
100702;MTA_100702;HENRY HUDSON PKY W/W 236 ST;MTABC_BXM1;['MTA NYCT_BX10', 'MTA NYCT_BX20', 'MTABC_BXM1', 'MTABC_BXM2', 'MTABC_BXM18'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
100703;MTA_100703;HENRY HUDSON PKY W/W 232 ST;MTABC_BXM1;['MTA NYCT_BX10', 'MTA NYCT_BX20', 'MTABC_BXM1', 'MTABC_BXM2', 'MTABC_BXM18'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
100704;MTA_100704;HENRY HUDSON PKY W/W 227 ST;MTABC_BXM1;['MTA NYCT_BX10', 'MTA NYCT_BX20', 'MTABC_BXM1', 'MTABC_BXM2', 'MTABC_BXM18'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
100705;MTA_100705;HENRY HUDSON PKY W/INDEPENDENCE AV;MTABC_BXM1;['MTA NYCT_BX10', 'MTA NYCT_BX20', 'MTABC_BXM1', 'MTABC_BXM2', 'MTABC_BXM18'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
100706;MTA_100706;KAPPOCK ST/KNOLLS CRES;MTABC_BXM1;['MTA NYCT_BX10', 'MTA NYCT_BX20', 'MTABC_BXM1', 'MTABC_BXM2', 'MTABC_BXM18'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
100077;MTA_100077;RIVERDALE AV/W 236 ST;MTABC_BXM1;['MTA NYCT_BX7', 'MTABC_BXM1', 'MTABC_BXM2'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
100707;MTA_100707;KAPPOCK ST/JOHNSON AV;MTABC_BXM1;['MTA NYCT_BX10', 'MTA NYCT_BX20', 'MTABC_BXM1', 'MTABC_BXM2', 'MTABC_BXM18'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
103916;MTA_103916;IRWIN AV/JOHNSON AV;MTABC_BXM1;['MTA NYCT_BX10', 'MTA NYCT_BX20', 'MTABC_BXM1', 'MTABC_BXM2', 'MTABC_BXM18'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
150164;MTA_150164;W 230 ST/TIBBETT AV;MTABC_BXM1;['MTABC_BXM1', 'MTABC_BXM2', 'MTABC_BXM18'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
100483;MTA_100483;W 230 ST/BROADWAY;MTABC_BXM1;['MTA NYCT_BX7', 'MTA NYCT_BX20', 'MTABC_BXM1', 'MTABC_BXM2', 'MTABC_BXM18'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
403485;MTA_403485;BROADWAY/W 220 ST;MTABC_BXM1;['MTA NYCT_BX7', 'MTA NYCT_BX20', 'MTABC_BXM1'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
404249;MTA_404249;BROADWAY/W 207 ST;MTABC_BXM1;['MTA NYCT_BX7', 'MTABC_BXM1'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
405428;MTA_405428;DYCKMAN ST/SHERMAN AV;MTABC_BXM1;['MTABC_BXM1', 'MTA NYCT_M100'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
403418;MTA_403418;LEXINGTON AV/E 96 ST;MTABC_BXM1;['MTABC_BXM1', 'MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
403419;MTA_403419;LEXINGTON AV/E 86 ST;MTABC_BXM1;['MTABC_BXM1', 'MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
402826;MTA_402826;LEXINGTON AV/E 79 ST;MTABC_BXM1;['MTABC_BXM1', 'MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
402831;MTA_402831;LEXINGTON AV/E 70 ST;MTABC_BXM1;['MTABC_BXM1', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
403595;MTA_403595;LEXINGTON AV/E 65 ST;MTABC_BXM1;['MTABC_BXM1'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
402838;MTA_402838;LEXINGTON AV/E 56 ST;MTABC_BXM1;['MTABC_BXM1', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103'];EAST MIDTOWN 34 ST via INWOOD via LEX AV
